,popularity
131659,17
159847,0
66743,34
34772,51
138719,35
112572,0
70384,38
126137,67
16654,59
57294,67
102907,30
117878,24
15156,63
55086,2
164225,26
21920,3
66399,33
62518,8
36856,68
90513,1
51494,37
13370,52
24989,0
142437,69
41886,2
41513,0
68454,44
118739,36
61944,0
91843,7
173692,1
50643,35
173343,62
157920,2
39581,0
671,7
23346,0
19294,86
107283,54
148280,21
21790,0
68598,47
51787,40
101952,28
34461,61
66854,31
109944,74
48418,36
83381,25
69460,33
133747,44
62911,0
124513,58
98467,13
148303,19
119222,40
148400,26
22929,0
103352,27
50523,35
24614,0
113644,3
3337,8
100012,28
15547,69
19932,83
89829,49
49798,34
97637,9
46723,22
10617,48
135108,29
170394,43
36728,57
129679,0
38642,71
57212,60
155058,51
68411,32
142835,75
138173,37
106203,38
25987,9
126917,0
52696,60
11910,62
63088,0
57449,6
31110,42
9969,52
98154,14
23791,0
100553,34
121369,46
127442,0
132990,26
11946,57
23688,1
66938,40
160190,0
151971,23
170722,44
85926,38
76281,3
173577,59
115022,15
112992,0
119839,27
75972,66
162305,9
151308,24
166612,30
115994,19
159905,0
81847,13
80445,1
142548,12
85841,41
38120,68
28657,7
64125,20
75405,4
74025,1
13075,72
86247,30
80240,0
119039,28
6598,14
107988,49
20963,0
62048,0
87632,33
151561,29
26940,39
139468,52
9680,68
139697,45
51260,42
73802,52
133755,27
4678,23
96397,0
72045,44
68291,37
174356,0
40152,0
148129,18
9523,60
34802,52
125281,57
104452,39
81391,19
143224,0
114081,13
90859,0
66242,32
65111,25
166965,26
69900,50
170598,52
33998,52
79844,0
147753,15
121646,34
80887,7
143223,0
64718,20
30217,41
47345,35
139640,0
126400,3
133998,27
27601,28
87492,44
9024,41
29789,43
27512,28
125168,2
54441,2
29176,44
65235,26
119450,32
168175,48
4527,0
72420,49
103316,34
138686,38
43774,0
11328,60
147584,35
134513,28
86999,38
93530,67
160772,0
144812,0
120181,28
58174,73
58811,0
16558,70
101307,24
174293,0
109693,4
147943,23
675,3
102720,33
54122,51
166545,32
40258,0
59144,0
155483,0
104314,28
119444,40
61164,0
89639,44
125378,0
99981,41
149286,30
52806,45
79883,0
133805,20
134586,23
26983,33
43718,0
102069,34
130099,5
146541,15
40110,0
102428,41
113863,5
138787,43
158040,0
11053,47
160810,0
75438,64
81148,12
5098,21
2051,0
54666,47
43083,2
52720,47
47945,35
161108,0
77202,0
152511,25
122333,51
45866,28
114238,10
17890,70
44570,8
174289,0
14299,66
113579,5
137279,30
129073,0
136637,30
152655,28
62028,0
96595,0
145775,4
127306,0
58309,41
87815,35
157469,59
107797,1
163340,15
126384,4
18824,70
2657,11
112447,0
157081,68
87797,33
119514,25
83581,29
118167,30
9983,50
71056,41
43814,0
51478,39
78683,0
63231,0
169321,38
172557,54
161527,6
143458,4
4249,3
117281,47
141624,17
9573,44
97282,0
41114,0
18407,13
27983,38
39559,16
114829,11
115038,10
60256,0
108842,54
48427,42
14222,57
128983,0
86657,30
33453,54
82560,22
131984,18
77845,0
143442,0
61806,0
7968,40
156913,52
17720,75
119903,27
16878,70
32695,39
27581,33
35468,59
9490,60
87612,38
75518,61
47587,4
118344,37
110938,0
22886,0
2290,9
108243,0
6840,25
10583,50
155812,45
45165,13
145623,0
39400,76
2718,0
106867,43
46348,20
29306,47
172883,52
160920,0
134772,28
130749,12
55539,0
14375,54
74336,65
28225,39
30476,42
83628,29
44753,3
58746,0
47840,30
109760,68
120358,51
126999,1
46036,21
80151,0
58079,20
127018,4
83367,24
119344,29
19927,3
22862,0
35317,47
141674,0
45128,11
77403,0
50507,34
156065,47
130476,10
27625,25
157022,0
168637,29
69677,29
118952,34
145641,3
79489,0
87046,30
35670,64
139891,5
171098,0
104778,43
19438,72
90928,58
142086,0
93977,0
15394,62
99537,37
76743,0
50188,44
106141,47
23526,0
130107,7
70951,42
117867,32
153906,31
47543,5
69780,36
101170,23
155467,0
123301,2
49727,36
57648,72
31295,45
124893,50
103644,30
17960,78
156064,0
98165,11
7467,63
6756,29
81760,14
86476,38
124669,55
41339,0
150782,26
30362,42
53941,60
24719,0
43979,0
163375,14
18298,72
7473,56
34938,60
72617,0
36020,57
67079,31
138705,36
39556,0
135844,23
41272,0
65628,25
18795,12
54038,44
92697,0
127820,0
155138,0
148339,22
116955,32
15042,52
159893,0
11951,50
87155,42
37514,62
96015,0
80200,0
143077,73
130667,8
153685,37
22816,0
155340,37
113071,0
117040,23
156649,54
139844,47
58520,0
63977,21
168504,35
7242,33
148152,20
50205,35
53635,49
126138,0
165233,27
115794,28
57425,5
45448,20
103705,29
20613,1
16634,64
2553,15
154395,38
37330,67
15686,67
68155,31
161788,3
26298,14
651,0
125290,0
46885,33
151205,24
1567,5
56811,5
173983,66
47301,32
144934,0
157263,51
80646,0
132675,26
125792,3
66891,38
157612,0
130042,2
133231,25
46020,22
2133,0
120107,36
84441,31
138898,42
97839,15
76665,9
129010,0
11228,56
162815,9
59704,0
63431,7
89891,0
153129,27
48472,46
108000,54
164348,23
120116,40
153435,35
69219,32
159295,0
76506,76
140172,46
18265,30
28303,30
109091,0
102147,35
77546,0
135033,22
82385,27
45733,21
100760,27
45941,23
127949,0
54274,56
24012,0
38373,11
45304,13
169050,39
146966,12
133809,23
157226,14
27084,26
110088,75
9656,53
59576,0
156963,62
88691,38
44994,10
46890,31
122174,48
122394,39
25303,8
150791,22
109879,0
88722,45
55102,0
46227,21
82068,17
54186,52
13505,56
162379,9
42076,0
144297,0
60199,0
49049,41
174117,66
39336,81
31447,43
88582,38
128548,0
69485,32
156296,0
101335,33
63704,18
128644,0
12954,57
92462,55
141438,0
121472,35
159711,0
27420,31
97993,16
98885,12
70193,58
113592,3
16856,19
48018,30
62522,7
46878,36
114202,13
76814,1
83757,29
106791,45
132207,23
171438,0
52668,52
15774,63
68005,36
75355,16
41622,0
88731,44
140829,0
120130,40
81915,23
108027,0
111628,10
1707,0
29243,45
48180,37
139545,44
46027,23
76849,1
105563,52
142359,64
58129,14
82992,19
76671,6
127383,0
72789,6
104055,32
132071,18
129780,0
90039,0
38393,10
143032,15
164282,22
77482,0
135819,33
117106,29
154034,38
150582,30
70742,37
24775,0
147411,14
7640,41
4301,12
128570,1
127533,0
139,0
30547,47
129369,2
20500,1
150509,19
84451,31
87034,36
169768,34
120594,38
109633,0
90354,44
72357,45
99343,18
35248,62
158381,72
53491,51
25771,7
28561,0
18538,69
115714,27
134102,23
159064,0
154642,38
155454,0
23540,0
33362,58
97134,3
98361,21
151096,20
45815,20
100575,27
17600,66
68397,31
13563,58
24477,0
130790,16
72175,65
135863,34
131786,14
82572,25
146311,6
106569,6
60209,0
34043,53
157332,0
93216,64
169531,37
11892,64
47190,28
81516,19
105220,39
65248,34
81278,10
36596,57
32776,50
29687,38
100001,26
117593,25
14986,61
129039,2
107414,51
388,0
96391,0
147786,21
63943,24
135760,45
46165,23
63030,0
159188,0
25109,0
73162,57
45937,26
73399,56
127279,0
157278,0
522,5
74350,56
46187,25
3389,5
55157,57
38519,15
146334,8
96107,0
24492,0
22603,6
128581,0
58824,0
1405,0
44433,5
160099,0
143980,0
32619,53
83722,32
163396,19
88406,42
167427,30
124873,56
89509,39
110953,1
21808,0
40570,0
140220,58
113598,5
59082,0
54836,48
77195,1
76062,71
37204,62
42584,0
143065,85
79323,1
141686,0
53689,46
45860,31
117783,25
12919,68
150652,23
32181,58
69686,35
12072,73
39294,78
2362,0
125327,54
113495,5
4082,10
70692,36
57448,65
148368,17
51863,39
136058,25
170730,46
2108,1
52602,39
60852,0
70506,45
6664,61
163858,21
79022,0
55987,0
94080,0
2715,0
152935,39
8159,36
41667,1
98451,21
60676,0
75586,63
152829,34
30673,53
2182,0
25299,9
85717,35
72199,43
87859,33
60121,0
173451,66
21656,0
43595,0
137259,36
4241,0
105451,45
73587,0
131268,12
35154,55
168348,28
171392,13
11280,66
58461,8
106403,0
89539,43
26059,6
10380,49
36172,3
170108,0
9339,55
60808,0
61500,0
100746,34
155144,0
57966,76
165720,20
111959,2
153284,30
131537,14
7231,28
159291,0
111883,0
33985,52
39262,81
158949,0
73153,0
71026,37
172159,48
27303,28
86035,28
137699,38
121797,36
132324,19
136270,24
123687,50
152505,28
107782,60
171779,54
115438,19
5624,7
45790,23
30302,46
131613,17
60959,0
15594,54
133122,21
23501,2
91848,53
107172,0
74724,57
98243,15
75338,72
17785,10
90738,0
119649,33
65380,24
11710,62
37370,64
143544,0
63273,0
150865,33
20424,0
162547,14
146436,7
41438,0
14421,57
32404,49
23623,0
42577,0
163532,13
96025,0
108462,58
18335,28
30494,39
15566,57
157351,55
149044,45
37759,5
131447,12
7781,43
58564,2
115636,20
8089,57
108812,53
157475,62
100379,30
145073,0
125065,62
65854,31
140593,54
28177,48
100382,28
42538,0
148185,17
38569,6
93121,0
10869,75
65396,35
44768,29
127916,0
43852,0
43417,0
9989,54
83978,36
123551,46
147227,26
20007,0
18363,28
32247,51
15742,57
37870,71
97646,12
119507,26
70381,44
124529,51
158784,1
75356,58
159744,0
128646,0
148230,22
33150,43
84278,31
79982,0
119796,58
173739,61
158832,0
70479,41
43455,0
119212,38
118131,35
112154,1
52351,43
20184,52
43920,1
92589,0
145293,0
113413,0
73382,0
44270,6
172912,0
129869,0
157793,55
71213,42
143331,0
123377,2
141195,49
83684,30
130464,14
35545,0
111772,0
129338,0
123431,0
25075,0
41195,0
157317,52
39116,82
21431,2
38784,71
75384,60
111811,0
105304,38
149384,23
97488,3
11830,50
47974,31
47224,44
24708,0
128751,1
97514,4
128309,0
156425,0
121358,37
109027,0
26007,7
119551,25
127234,0
141589,57
93228,64
99533,28
99102,16
24473,0
69515,43
100118,26
113587,3
76691,7
65221,20
90025,0
5044,6
105913,43
119145,26
126894,0
60885,0
60958,0
54419,10
46920,30
27770,42
126323,68
149750,23
137110,43
16795,62
122457,36
104988,34
167745,28
163529,18
83224,27
49563,34
98917,16
17691,20
113642,6
50753,38
91920,52
112629,0
157822,0
81946,21
73496,52
28414,40
65559,30
155745,0
104963,37
7765,46
159977,0
20940,0
8398,38
116782,23
65717,6
23678,2
91552,52
112357,0
10259,48
131718,15
22628,0
59493,0
171486,0
109216,55
68621,30
5457,0
42034,0
46122,27
5614,8
115338,16
3767,13
121711,35
54192,49
102813,35
30753,50
117882,39
110241,0
61556,0
31631,43
67797,38
73999,0
62037,0
47908,37
77713,1
136224,30
60939,0
130866,15
49580,43
134698,22
91381,5
142358,1
25902,6
65791,1
163753,20
64419,20
39167,25
173281,62
55513,4
59017,0
87144,33
148123,19
48194,33
52386,43
112970,0
170064,0
6452,11
57025,0
8790,44
117078,26
102056,33
171550,0
152449,28
72767,7
100234,28
31373,41
27988,37
33931,53
33080,50
148437,22
89776,49
92271,0
3962,8
29671,38
116230,24
83667,28
47809,34
169134,35
115972,23
122506,0
136057,59
172339,50
122296,40
169809,37
57914,76
131466,12
154371,44
7054,23
150335,55
75218,59
50853,36
67941,32
108892,60
111531,0
22182,0
173213,56
98703,10
78909,0
106623,12
152294,30
64440,29
160823,1
131071,21
10206,51
74839,0
78919,2
55760,55
141301,51
46202,24
2104,0
53083,51
143420,0
166004,23
154944,38
19319,19
47690,39
33840,55
127403,0
146882,12
43370,0
117368,27
144946,0
146869,12
58231,5
68662,38
12038,50
159233,0
135663,23
160889,0
95290,0
32980,43
93014,60
73891,0
86696,34
88224,35
132525,21
149413,35
64013,22
25384,10
142123,67
56930,63
43849,0
31462,52
9030,41
76643,6
56382,56
134095,24
44775,4
82213,16
100253,26
123659,58
17642,70
67289,32
139144,1
141606,0
171170,0
130433,12
158657,75
6439,10
61862,0
75250,59
69376,39
168014,32
167977,23
157606,0
85866,26
160807,2
35420,65
58895,0
164776,30
130361,11
164068,23
77855,0
45239,7
132930,25
160009,0
118057,28
162926,15
3186,13
41517,0
1654,0
80608,0
160754,0
74312,57
49080,38
42060,0
82718,19
76083,8
76631,7
22089,0
152386,32
31129,48
143719,0
95900,0
145365,0
81524,17
161400,8
56975,3
140383,48
69617,39
110035,19
39779,0
5548,13
75752,60
53152,44
173411,66
153743,31
92310,59
167362,28
163403,18
20383,0
17001,8
11719,62
146818,11
35599,0
148360,18
32462,39
168261,29
146984,11
140096,0
25197,11
154196,50
8943,59
34767,60
26434,17
40047,1
154668,42
17526,76
64114,21
122313,42
27425,27
167269,28
169165,48
102573,29
90674,0
34961,50
12223,46
173965,64
155080,50
127331,0
35325,54
54397,4
60847,0
168935,36
159577,0
64576,20
15721,63
54894,53
1560,7
30792,59
29736,49
21117,0
28413,37
58523,0
128181,0
110897,0
89498,42
152179,28
61703,0
146959,7
74380,64
56839,0
154253,34
22237,0
59152,1
101,0
32727,46
170336,1
24006,0
111664,2
16695,18
91650,53
131640,11
48361,39
48947,45
23947,0
109534,60
173744,1
80834,3
23037,2
155950,0
123134,0
86459,32
60759,0
74013,0
32285,47
26027,8
145463,1
97235,22
122807,50
148500,24
152708,29
71937,46
97126,6
34978,56
155462,0
152952,30
29828,40
120984,35
110151,2
76659,6
110345,0
126771,61
145304,0
94255,0
27056,23
26306,14
142039,57
149312,24
31512,46
86615,29
147199,9
167571,30
159451,0
50671,44
17947,30
121145,39
43044,0
131203,12
160054,0
10592,49
167731,24
86147,46
19406,78
43196,1
41913,0
122183,40
155661,48
157875,56
173864,1
26466,14
90926,48
65826,41
169808,35
13340,52
5431,3
105161,41
34,0
39516,0
14109,70
50567,40
131271,7
8683,63
58816,0
43099,0
7351,44
105420,41
104469,51
70761,42
49984,54
127780,0
35093,47
52511,40
159676,0
7026,25
50364,39
26569,35
117523,49
16869,25
126413,64
86057,26
137489,31
95190,2
158155,62
39586,0
123952,0
171854,47
107626,63
125800,24
59396,0
92123,0
51902,40
61811,0
11384,49
105954,39
66108,40
7876,56
124655,49
11796,54
91167,0
5831,15
84446,38
171719,48
104684,45
111673,0
49841,39
53522,46
112580,0
146936,8
113024,0
74311,0
68316,34
12652,44
134584,33
168983,44
164637,24
6022,9
171051,47
47482,41
60291,19
167843,44
120505,31
9570,58
129275,0
138981,49
6291,30
96960,0
103319,51
9870,70
166155,21
49839,37
43547,0
30326,49
22621,0
2855,0
141404,0
161570,7
158530,14
146944,13
73030,47
144224,1
44205,0
151530,22
15884,75
72336,51
112086,0
150200,21
45416,14
79705,0
171966,51
49125,37
107377,0
70035,35
162122,8
9420,53
76311,6
35156,56
136776,32
61412,0
103604,34
94603,0
70965,54
145727,0
76838,2
145230,10
62981,1
140234,46
45158,14
51878,46
168989,34
124082,0
90632,4
151694,28
77595,3
34661,50
102705,27
59620,0
113374,0
28101,36
132481,20
81005,7
48359,35
99614,30
159237,0
13834,50
43928,1
52223,53
92242,59
88903,40
157866,0
23565,0
88126,44
37892,70
117135,25
58419,24
101697,25
153989,39
173707,60
59220,0
130726,8
43647,0
28186,36
8464,75
171537,47
7094,50
50252,46
91018,58
48193,34
56750,65
89551,43
149060,38
97931,17
92140,53
84659,54
55923,0
38505,16
55449,2
127298,0
87664,35
156808,0
169451,37
57777,14
37776,64
72655,0
101077,37
32513,41
38124,64
32024,48
168341,28
127080,0
60725,0
54773,54
18653,11
127096,0
164976,35
72202,48
142564,3
101763,32
153370,32
56128,56
44409,3
63213,4
110062,75
165408,27
169494,36
90437,0
28599,0
89054,46
74043,0
135324,39
80411,0
5403,3
1820,0
166219,20
8401,45
72200,53
94309,0
122267,40
58136,73
62876,0
122853,53
50758,37
84519,39
126505,69
118796,26
83141,0
70101,36
65209,26
69738,34
122392,41
80550,5
101326,27
173005,62
93021,0
72685,0
98414,12
49292,37
147320,14
112054,0
143744,0
81878,15
54821,45
37790,71
56258,58
10197,50
34757,61
65811,0
39635,0
129524,2
96860,0
149670,25
146767,13
76254,73
10870,73
36732,58
25081,0
45212,8
25023,0
154051,34
98685,17
51153,60
154477,35
71968,41
44676,6
6578,16
34269,46
111300,0
80716,6
27271,38
153651,33
148387,21
120380,31
41217,2
125554,3
152735,28
2495,22
152394,41
41110,0
14535,64
165310,25
61352,0
64401,22
108827,0
116607,26
94421,0
8271,61
69894,38
68319,42
57543,5
39743,1
68504,36
122282,34
94586,0
96671,0
158221,64
21303,0
33158,43
69405,36
147011,15
62201,0
173898,0
74521,7
151789,32
120251,30
100200,23
101698,29
167274,33
69630,39
68566,36
52574,44
11346,57
79046,0
159283,0
166417,23
161781,7
83592,25
163934,25
49808,43
155567,57
119740,27
134903,30
80357,0
83741,28
29820,44
171873,0
36578,62
14074,65
11502,63
128485,0
114760,19
40669,0
119532,25
56256,61
162676,19
42469,0
79990,0
77204,0
125318,19
109053,14
117351,28
75074,58
34336,60
50310,40
51007,37
43836,0
166231,28
10025,53
93951,0
82713,27
141947,57
132500,21
19849,26
127387,0
137302,33
109209,0
100679,30
162000,6
10198,60
79644,0
43273,0
129091,0
169429,37
149268,19
58795,0
47713,36
148181,19
40206,0
7674,60
78114,0
103072,29
61982,0
50023,36
53306,57
61137,0
43248,0
27459,33
9639,48
150367,23
111080,0
115186,15
150978,31
126451,73
28706,38
49805,40
21187,3
65447,26
127643,0
127417,0
519,7
156773,63
81275,12
84098,28
143491,0
103007,35
64858,20
31936,45
112595,0
154048,37
95854,0
5171,6
128712,0
45395,9
123325,11
121695,41
133940,37
10519,65
47169,24
103341,33
69923,47
90220,45
160881,0
30001,41
110886,0
54314,59
150861,25
133967,23
51797,42
81858,23
19835,22
136407,32
112719,0
166706,29
160333,0
159286,1
155947,48
28496,34
42401,0
56794,67
104291,36
68622,31
33524,46
42002,0
16277,72
106345,0
34907,44
40783,0
114633,15
100453,28
114638,15
164260,24
148141,18
74602,53
28437,32
47926,39
96949,0
31375,41
42685,0
3189,13
55938,54
73443,52
105006,46
132998,23
68196,38
3559,3
119686,43
63653,7
162105,9
49542,41
10576,61
136703,43
55469,0
135095,35
163738,20
72059,50
109289,0
95986,0
171316,48
125026,0
165832,27
87152,30
145890,0
69047,43
167493,23
115356,15
67237,31
143413,1
30305,47
67134,43
43136,0
21646,0
24788,0
16085,35
17146,65
19852,77
24653,0
44243,0
130206,9
31141,47
7693,57
171166,0
6547,21
75804,69
80425,0
50011,47
77217,0
104091,36
143682,0
45633,18
33723,47
169613,32
168129,33
33187,46
52294,61
148365,27
73680,51
114973,17
26775,31
60350,0
78731,0
100365,26
115336,24
14463,75
111012,0
51019,40
95501,0
62857,0
157209,56
95512,0
70399,40
105515,34
136560,32
35659,16
141003,48
165411,27
60689,2
119668,32
167651,36
133985,33
135597,23
137029,29
51397,34
126241,65
37053,10
140530,0
66958,35
165231,22
36733,9
4217,0
87392,34
11561,65
135609,35
18040,64
26239,14
78736,0
92692,58
153353,49
99015,25
111155,0
45390,30
76902,0
58240,78
92838,60
123317,13
162921,10
28996,44
151181,21
47449,1
151908,26
134406,28
91095,0
61547,1
118798,35
12855,49
57981,16
59362,0
113559,4
106323,0
47216,27
74338,53
110690,0
42763,0
46942,36
88644,44
33586,61
16594,64
155356,41
80948,5
96700,0
58838,0
160687,0
75456,61
156955,58
164216,23
163191,17
19125,33
99551,30
163761,27
45831,16
104751,38
148931,21
129487,0
93599,0
54230,44
149547,31
154286,48
44962,3
127848,0
24020,0
122128,41
170703,48
15470,66
111304,0
37657,7
87509,56
152060,24
99338,30
9086,69
16881,18
157344,0
4989,8
146689,8
110843,0
166554,49
88851,48
19124,80
13158,53
107920,53
69856,33
174341,55
94959,22
119701,35
128954,0
57790,71
2099,0
79959,0
75454,61
61270,0
127760,0
139727,52
31940,44
23893,0
19697,30
82873,40
153088,30
95475,0
113364,0
13610,46
136378,31
158572,25
86201,38
30903,44
145041,0
155382,39
131053,14
169203,32
80473,0
118035,30
174113,68
137904,34
151937,32
44885,3
25707,5
116771,27
50264,44
24666,0
58110,72
133303,26
152649,38
101592,38
50056,43
163593,16
21726,0
132350,24
69458,35
126907,0
99451,23
1366,0
122979,48
5308,12
26355,20
116329,21
48340,39
87405,33
108145,1
111754,0
37281,6
32989,42
151799,33
133453,23
84144,32
22134,0
66244,30
14310,71
60056,0
106826,43
95541,0
5133,13
156337,0
18045,10
168680,32
148024,22
93340,65
150914,34
30730,44
15838,60
72430,51
46309,24
8999,43
156851,57
123115,50
73534,53
137630,30
125286,0
118758,27
11707,62
136420,31
106769,39
129702,0
161877,11
27227,36
98177,18
148954,28
166663,27
112625,0
114524,11
112283,0
29298,39
80172,1
131928,17
8743,54
90945,5
41972,0
153919,42
15766,64
44691,7
131851,14
54549,9
1931,8
57975,26
8665,67
155841,0
58349,24
147614,12
83351,29
53891,45
90757,55
49187,45
149848,31
126079,65
89769,50
56740,60
67689,35
23571,0
79660,0
59352,0
146145,11
109258,67
72993,47
142170,2
85556,29
61386,0
173732,0
81413,17
167865,30
149773,20
95529,1
29299,40
1705,0
20748,0
75455,0
93236,68
109895,0
59685,0
136306,23
158284,0
163902,19
54440,52
54849,7
136287,23
95573,0
157680,1
88639,40
125248,0
121605,39
28529,13
136499,29
106762,45
96795,0
83666,29
143507,0
38583,12
151673,26
152475,34
7320,51
133361,23
56952,59
126178,0
163807,32
70510,46
132287,25
125412,0
76283,5
30014,44
54908,60
158812,2
65695,26
9697,64
112770,0
98049,14
70929,43
64445,21
41319,0
149615,25
170759,45
52363,41
12554,52
67919,34
91733,0
16897,20
43523,0
71551,49
85156,37
88330,37
121846,42
164520,26
48400,37
155169,47
29585,44
30462,38
30234,35
91380,60
109045,21
118063,27
19524,81
140640,0
37796,63
76617,7
58863,0
88573,36
113965,16
71387,40
8320,49
7605,41
111773,0
74537,0
26184,18
170535,44
11153,53
140699,47
62686,0
33582,46
143561,2
107195,55
82786,21
134054,27
121618,36
70708,41
136174,29
9728,65
